service_request_id,service_name,title,description,requested_datetime,status
67036-2025,Ampel ausgefallen,#67036-2025 Ampel ausgefallen,"Sehr geehrte Damen und Herren, seit kurzem ist die Ampelschaltung Ecke Heinrich-Wieland-strasse / Corinthstrasse verändert worden. Das führt besonders im Stoßverkehr zu langen Rückstaus, sodass  auch die Vorrangschaltung der MVG-Busse nicht mehr funktioniert, weil der Verkehr nur noch steht.  ",2025-11-26T10:58:26+01:00,closed
67037-2025,Leuchte beschädigt,#67037-2025 Leuchte beschädigt,"Die Strassenbeleuchtung in der Sperlstr. leuchtet auch jetzt tagsüber noch, obwohl es relativ hell ist.",2025-11-26T11:18:15+01:00,closed
67039-2025,Park verschmutzt,#67039-2025 Park verschmutzt,Tasche mit Müll weggeworfen. Beachvolleyball Platz am Feldmochinger See. ,2025-11-26T13:03:59+01:00,closed
67043-2025,Grünstreifen verschmutzt,#67043-2025 Grünstreifen verschmutzt,Es liegen Bretter und Tüten im Grünbereich,2025-11-26T14:19:45+01:00,closed
67045-2025,Park verschmutzt,#67045-2025 Park verschmutzt,4 Stühle am Spielplatz entsorgt ,2025-11-26T14:37:12+01:00,closed
67051-2025,Ampel ausgefallen,#67051-2025 Ampel ausgefallen,An der Ampel oben geht das Rotlicht nicht,2025-11-26T16:55:32+01:00,closed
67052-2025,Leuchte ausgefallen,#67052-2025 Leuchte ausgefallen,"Die Lampe steht auf dem parallel zur Candidstraße verlaufenen Rad-/Fußweg in Richtung Candidplatz von der Brudermühlbrücke kommend.
Diese Leuchte ist gefühlt jeden zweiten Tag kaputt.
Ggf. ist es auch nur ein Wackelkontakt?",2025-11-26T17:21:26+01:00,open
67057-2025,Grünstreifen verschmutzt,#67057-2025 Grünstreifen verschmutzt,"neuer Grünstreifen vor Westendstr 35 verwildert, kann man dass nicht endlich mal gescheit Gartenbau machen lass und mal einen Baum pflanzen etc.",2025-11-26T20:39:45+01:00,closed
67059-2025,Verkehrsschild verschmutzt,#67059-2025 Verkehrsschild verschmutzt,"Die Schilder, die den Weg ausschließlich für Fußgänger kennzeichnen, sind leider schon lange verschmutzt, und leider benutzen Radfahrer diesen Weg ständig
",2025-11-26T21:02:42+01:00,closed
67062-2025,Ampel ausgefallen,#67062-2025 Ampel ausgefallen,"Fußgängerampel defekt, 
Kreuzung-Herzog Heinrich-Straße und Kaiser-Ludwig-Platz, Nähe Rückertstr.",2025-11-26T21:59:36+01:00,closed
67063-2025,Ampel ausgefallen,#67063-2025 Ampel ausgefallen,Fußgängerampel komplett ausgefallen ,2025-11-26T22:05:09+01:00,closed
67065-2025,Leuchte ausgefallen,#67065-2025 Leuchte ausgefallen,Leuchte ausgefallen ,2025-11-26T23:23:11+01:00,closed
67078-2025,Grünstreifen verschmutzt,#67078-2025 Grünstreifen verschmutzt,Flächige Vermüllung,2025-11-27T08:50:55+01:00,closed
67094-2025,Licht in ganzer Straße ausgefallen,#67094-2025 Licht in ganzer Straße ausgefallen,"Der Mast hinter dem Haus Papinstr. 45 hat im Oktober geleuchtet, war vorher sehr lange ohne Funktion. Das hatte ich auch schon gemeldet. Und jetzt seit November funktioniert die Beleuchtung wieder nicht. Auch im hinteren Teil vor Papinstr. 47e funktioniert die Lampe seit November wieder nicht. ",2025-11-27T11:18:23+01:00,closed
67097-2025,Leuchte ausgefallen,#67097-2025 Leuchte ausgefallen,Straßenlaterne sei rund 4 Wochen ausgefallen,2025-11-27T11:33:57+01:00,closed
67100-2025,Park verschmutzt,#67100-2025 Park verschmutzt,"Auf dem Kleingärtnerparkplatz - öffentlicher Grund - liegt seit einigen Tagen ein undefinierbarer Abfall.
Danke für's Entfernen.
MD",2025-11-27T12:49:17+01:00,closed
67102-2025,Mülleimer überfüllt,#67102-2025 Mülleimer überfüllt,"Der Mülleimer an der Grünfläche Hochsimmern-/Bäckerbauer-/
Perlschneiderstraße ist regelmäßig überfüllt bzw. wird unzuverlässig und nicht regelmäßig geleert.
Es scheint, als ob für die Leerung dieses Mülleimer niemand zuständig ist? 

Danke und mfG",2025-11-27T13:48:23+01:00,closed
67106-2025,Park verschmutzt,#67106-2025 Park verschmutzt,Hier wurde ein herrenloser Einkaufswagen hinterlassen in dem sich Müll sammelt. ,2025-11-27T15:28:32+01:00,closed
67108-2025,Leuchte ausgefallen,#67108-2025 Leuchte ausgefallen,Die Lampe ist schon seit längerer Zeit ausgebrannt.,2025-11-27T15:59:03+01:00,closed
67114-2025,Leuchte ausgefallen,#67114-2025 Leuchte ausgefallen,"Lampe ausgefallen, keine Mastnummer, da Leuchte an einem Kabel hängt",2025-11-27T16:55:18+01:00,open
67115-2025,Leuchte ausgefallen,#67115-2025 Leuchte ausgefallen,"Lampe ausgefallen, keine Mastnummer, da Leuchte an einem Kabel hängt",2025-11-27T16:56:49+01:00,open
67116-2025,Ampel beschädigt,#67116-2025 Ampel beschädigt,"Ampelanlage Ecke Fachner/Westendstraße stadtauswärts 2xBeleuchtung für Grün.
Ampelanlage Ecke Fachner/Westendstraße stadteinwärts 1xBeleuchtung für Grün.",2025-11-27T17:02:00+01:00,closed
67117-2025,Licht in ganzer Straße ausgefallen,#67117-2025 Licht in ganzer Straße ausgefallen,Leuchten in der Seidlstraße ab Ubahnwache bis Stiglmaierplatz komplett ausgefallen. ,2025-11-27T17:10:03+01:00,closed
67118-2025,Leuchte ausgefallen,#67118-2025 Leuchte ausgefallen,Laterne defekt vor Ludwigstr. 21/23,2025-11-27T17:10:52+01:00,closed
67119-2025,Leuchte ausgefallen,#67119-2025 Leuchte ausgefallen,Eine Röhre defekt,2025-11-27T17:37:46+01:00,closed
67120-2025,Leuchte ausgefallen,#67120-2025 Leuchte ausgefallen,"Mast 20 Leuchte ausgefallen, Mast 23, 27 und 31 fast aus, siehe Foto ",2025-11-27T17:41:48+01:00,closed
67123-2025,Leuchte ausgefallen,#67123-2025 Leuchte ausgefallen,Mehrere Leuchten außer Betrieb zwischen Perhammerstr und Agnes-Bernauer-Platz ,2025-11-27T18:05:24+01:00,open
67128-2025,Leuchte beschädigt,#67128-2025 Leuchte beschädigt,"Stromverteilerkasten, vermutlich für Stassenlaternen, beschädigt. Standort: Gehweg Kapruner Str. Ecke Mitterfeldstasse. Kabel sind freigelegt. Potentielle Gefahr für Passanten.",2025-11-27T19:10:12+01:00,closed
67131-2025,Leuchte ausgefallen,#67131-2025 Leuchte ausgefallen,11,2025-11-27T20:18:50+01:00,closed
67132-2025,Leuchte ausgefallen,#67132-2025 Leuchte ausgefallen,6,2025-11-27T20:25:07+01:00,open
67135-2025,Leuchte ausgefallen,#67135-2025 Leuchte ausgefallen,"Die Lampe 2 ist ausgefallen. Diese erscheint mir allerdings möglicherweise überflüssig zu sein, weil direkt nebenan ein Stahlmast mit Lampe ist",2025-11-27T20:50:11+01:00,closed
67137-2025,Leuchte ausgefallen,#67137-2025 Leuchte ausgefallen,Leuchte Höhe Georgenstr. 111 ist defekt,2025-11-27T21:33:57+01:00,open
67138-2025,Ampel beschädigt,#67138-2025 Ampel beschädigt,"Die Ampel macht sehr nervige Geräusche wenn die Fußgänger grün haben.
Ampel 726",2025-11-27T21:52:27+01:00,closed
67140-2025,Leuchte ausgefallen,#67140-2025 Leuchte ausgefallen,Am Isartalbahnweg ist der Mast Nr. 9 defekt,2025-11-27T22:37:31+01:00,closed
67141-2025,Leuchte ausgefallen,#67141-2025 Leuchte ausgefallen,"Mindestens eine Laterne defekt (flackern) evtl auch zwei, da straße sehr dunkel. Anfang der Straße auf Höhe Hausnummer 1 und 3",2025-11-27T23:29:20+01:00,closed
67144-2025,Geh- und Radweg verschmutzt,#67144-2025 Geh- und Radweg verschmutzt,"Schhonmal gemeldet, nichts passiert. Hier entfernt jemand aktiv diesen Pfosten. Das ist eine starke stolpergefahr und au h für radfahrende gefährlich. Bitte wieder einsetzen und befestigen!",2025-11-28T07:10:22+01:00,closed
67145-2025,Leuchte ausgefallen,#67145-2025 Leuchte ausgefallen,"Guten Tag, die Straßenlaterne an der Adresse Parkstr. 24, 80339, leuchtet nicht. 
Necip Şahin
",2025-11-28T07:15:09+01:00,open
67150-2025,Leuchte ausgefallen,#67150-2025 Leuchte ausgefallen,"Beleuchtung in Unterführung bei Ubahn Freimann defekt (nur noch zwei Lampen funktionsfähig)

",2025-11-28T08:59:55+01:00,open
67151-2025,Ampel beschädigt,#67151-2025 Ampel beschädigt,"Die Fußgängerampel hängt so zur Seite verdreht, dass man sie von der gegenüberliegenden Seite zum Überqueren der Straße nicht (wie sonst) einsehen kann.",2025-11-28T09:51:14+01:00,closed
67154-2025,Grünstreifen verschmutzt,#67154-2025 Grünstreifen verschmutzt,Ein Müllhaufen,2025-11-28T11:59:30+01:00,closed
67156-2025,Leuchte beschädigt,#67156-2025 Leuchte beschädigt,Ähnlich der Meldung 63584-2025: Lampe kurz vor der Fußgängerbrücke beim Güterbahnhof Riem bricht auseinander,2025-11-28T12:33:12+01:00,open
67157-2025,Park verschmutzt,#67157-2025 Park verschmutzt,"Im Grünstreifen steht seit langem eine Eistruhe, welche die Biotoperwartungsfläche verschmutzt. Wir wären Ihnen sehr dankbar, wenn Sie diese Vermüllung beseitigen könnten. Vielen Dank.",2025-11-28T12:43:56+01:00,closed
67158-2025,Grünstreifen verschmutzt,#67158-2025 Grünstreifen verschmutzt,"Auf den Grünstreifen ist am Auffahrschutz  seit Monaten ein verlassener Kinderwagen abgestellt und festgekettet. Wir wären Ihnen sehr dankbar, wenn Sie diesen entfernen lassen könnten. Vielen Dank. ",2025-11-28T12:50:00+01:00,closed
67162-2025,Hundekotbeutelspender leer,#67162-2025 Hundekotbeutelspender leer,"Die Spender für Hundekotbeutel sind auch in der näheren Umgebung leer, bspw am Westbad, Grünstreifen/Parkanlagen zwischen Gräfstraße/Bodenstedtstraße oder zwischen Blumenauer Straße/ Silberdistelstraße...

MfG",2025-11-28T13:32:04+01:00,closed
67170-2025,Straße verschmutzt,#67170-2025 Straße verschmutzt,"Auf dem Rudi-Hierl-Platz, Ecke Rottmann-/Schleissheimerstrasse wurde hinter einer Sitzbank eine Sofaecke platziert ",2025-11-28T15:37:00+01:00,closed
67171-2025,Grünstreifen verschmutzt,#67171-2025 Grünstreifen verschmutzt,Parkverhinderung sind mit den Betonverankerungen herausgerissen und liegen lose auf dem Gehweg,2025-11-28T15:40:44+01:00,closed
67173-2025,Geh- und Radweg verschmutzt,#67173-2025 Geh- und Radweg verschmutzt,Hier auf dem Müllberg sind die Pflastersteine absturzgefährdet,2025-11-28T16:29:17+01:00,closed
67175-2025,Leuchte ausgefallen,#67175-2025 Leuchte ausgefallen,14,2025-11-28T16:57:08+01:00,open
67177-2025,Leuchte ausgefallen,#67177-2025 Leuchte ausgefallen,9,2025-11-28T17:14:28+01:00,open
67181-2025,Leuchte beschädigt,#67181-2025 Leuchte beschädigt,Mast umgeknickt ,2025-11-28T19:28:08+01:00,open
67183-2025,Leuchte ausgefallen,#67183-2025 Leuchte ausgefallen,"Die Straßenlaterne an der Parkstraße 19, 80339 München, leuchtet nicht.",2025-11-28T20:09:30+01:00,open
67184-2025,Leuchte ausgefallen,#67184-2025 Leuchte ausgefallen,Leuchte ausgefallen,2025-11-28T20:32:21+01:00,closed
67185-2025,Ampel ausgefallen,#67185-2025 Ampel ausgefallen,"Rote Fußgänger Ampel leuchtet nicht, wenn man von Severinstr. zu Untersbergstraße geht, vor der Severinstr.7",2025-11-28T21:00:27+01:00,closed
67186-2025,Leuchte ausgefallen,#67186-2025 Leuchte ausgefallen,Beleuchtung ist kaputt leuchtet nur ganz leicht aber keinerlei licht das den boden erreicht,2025-11-28T21:19:47+01:00,open
67187-2025,Leuchte ausgefallen,#67187-2025 Leuchte ausgefallen,Ludwigsfelder Str.  - Mastnummer 55 - NAV ausgefallen,2025-11-28T23:15:49+01:00,open
67188-2025,Leuchte ausgefallen,#67188-2025 Leuchte ausgefallen,Neben der großen Wiese ist eine Gehwegleuchte ausgefallen. ,2025-11-28T23:18:04+01:00,open
67189-2025,Leuchte ausgefallen,#67189-2025 Leuchte ausgefallen,Bei Hängeleuchte: eine von beiden Leuchtstoffröhren defekt und Lampenglas verschmutzt ,2025-11-29T01:13:35+01:00,open
67191-2025,Ampel ausgefallen,#67191-2025 Ampel ausgefallen,"Rote Fahrradampel defekt. Ampel schaltet von „aus“ auf „grün“. 

Sorgt für Verwirrung, wenn die Ampel komplett aus ist, während der Rotphase",2025-11-29T08:49:45+01:00,closed
67192-2025,Spielplatz verschmutzt,#67192-2025 Spielplatz verschmutzt,Mehrere Fahrräder stehen seit mehr als 2 wochen am Spielplatzrand,2025-11-29T08:50:08+01:00,closed
67194-2025,Park beschädigt,#67194-2025 Park beschädigt,Mehrere hölzerne Absperrungen zum Hang gebrochen ,2025-11-29T09:02:57+01:00,closed
67195-2025,Grünstreifen verschmutzt,#67195-2025 Grünstreifen verschmutzt,Sperrmüll,2025-11-29T09:13:04+01:00,closed
67197-2025,Straße verschmutzt,#67197-2025 Straße verschmutzt,Hier wurden Reifen entsorgt.,2025-11-29T09:43:11+01:00,closed
67208-2025,Grünstreifen verschmutzt,#67208-2025 Grünstreifen verschmutzt,"Sperrmüll 

Bitte entfernen ",2025-11-29T11:14:59+01:00,closed
67213-2025,Ampel ausgefallen,#67213-2025 Ampel ausgefallen,An der Fussgängerampel auf der Schleissheimerstrasse über die Tramgleise in Eichtung Bamberger Strasse ist das Fussgänger-Rotlicht ausgefallen. Das Grünlicht funktioniert. ,2025-11-29T11:52:11+01:00,closed
67220-2025,Park verschmutzt,#67220-2025 Park verschmutzt,Zelt aufgebaut von einem Sinti und Roma seit letztem Jahr. Stink nach Kot und Urin. Alkohol und potentielle BTM (?). Wir haben bereits letztes Jahr als WEG diesen Fall gemeldet. Leider hat der Sinti und Roma ihre Räumungsanordnung einfach weggeworfen. Keiner hat’s überprüft.,2025-11-29T12:18:13+01:00,closed
67221-2025,Ampel ausgefallen,#67221-2025 Ampel ausgefallen,Bei der Ampel stadteinwärts sind oben in der Mitte und rechts jeweils Grün ausgefallen.,2025-11-29T12:21:50+01:00,closed
67235-2025,Ampel ausgefallen,#67235-2025 Ampel ausgefallen,Signal Rot funktioniert bei Fußgängerampel nicht mehr.,2025-11-29T15:29:48+01:00,closed
67243-2025,Leuchte ausgefallen,#67243-2025 Leuchte ausgefallen,5,2025-11-29T17:20:46+01:00,open
67244-2025,Leuchte ausgefallen,#67244-2025 Leuchte ausgefallen,Leuchtmittel ausgefallen ,2025-11-29T17:43:57+01:00,open
67245-2025,Leuchte ausgefallen,#67245-2025 Leuchte ausgefallen,"Leuchte ausgefallen, Rotpletzstraße bei Kleingartenanlage Zugang. ",2025-11-29T17:51:41+01:00,open
67247-2025,Ampel ausgefallen,#67247-2025 Ampel ausgefallen,Fußgänger rot Ri Sendl. Tor ausgefallen,2025-11-29T18:39:38+01:00,closed
67248-2025,Leuchte ausgefallen,#67248-2025 Leuchte ausgefallen,"Auf dem Parkplatz zwischen Rewe und Rossmann sind vier Laternen mit jeweils vier Leuchten, von diesen funktionieren nur noch zwei einzelne.
Vielen Dank!",2025-11-29T19:02:02+01:00,closed
67249-2025,Leuchte ausgefallen,#67249-2025 Leuchte ausgefallen,Straßenbeleuchtung ausgefallen Loristraße 80335 München. Leuchte zwischen Hausnummet 1a und 3 habe den defekt schon vor 2 Wochen gemeldet aber bis jetzt nicht gewechselt,2025-11-29T19:06:20+01:00,closed
67250-2025,Leuchte ausgefallen,#67250-2025 Leuchte ausgefallen,Eine Röhre aus,2025-11-29T21:01:09+01:00,open
67253-2025,Leuchte ausgefallen,#67253-2025 Leuchte ausgefallen,"Evtl. ist die Lampe aber auch abgeklemmt, da in direkter Nähe ein beleuchteter Zebrastreifen ist.",2025-11-29T22:31:17+01:00,closed
67256-2025,Leuchte ausgefallen,#67256-2025 Leuchte ausgefallen,In der Höhenstadter Str. leuchtet der Mast vor Hausnummer 18 und der Mast vor der Hausnummer 23 nicht. Eine Nummer steht leider nicht drauf,2025-11-29T22:50:46+01:00,closed
67258-2025,Leuchte ausgefallen,#67258-2025 Leuchte ausgefallen,Mast Nr. 127: eine von beiden Leuchtstoffröhren defekt,2025-11-30T00:17:21+01:00,open
67259-2025,Leuchte ausgefallen,#67259-2025 Leuchte ausgefallen,Mast Nr. 114: eine von beiden Leuchtstoffröhren defekt ,2025-11-30T00:24:12+01:00,open
67260-2025,Leuchte ausgefallen,#67260-2025 Leuchte ausgefallen,Hängeleuchte direkt vor Polizeiwache: eine von beiden Leuchtstoffröhren defekt und Lampenglas stark verschmutzt,2025-11-30T00:30:53+01:00,open
67261-2025,Leuchte ausgefallen,#67261-2025 Leuchte ausgefallen,Mast Nr. 3 komplett dunkel,2025-11-30T00:41:48+01:00,open
67262-2025,Leuchte ausgefallen,#67262-2025 Leuchte ausgefallen,Mast Nr. 6: eine von beiden Leuchtstoffröhren defekt und Lampenglas verschmutzt,2025-11-30T00:47:48+01:00,open
67263-2025,Leuchte ausgefallen,#67263-2025 Leuchte ausgefallen,Eine von beiden Leuchtstoffröhren bei Hängeleuchte defekt und Lampenglas stark verschmutzt / voller Wasser,2025-11-30T00:50:59+01:00,open
67264-2025,Leuchte ausgefallen,#67264-2025 Leuchte ausgefallen,Bei Hängeleuchte: eine von beiden Leuchtstoffröhren defekt und Lampenglas verschmutzt,2025-11-30T01:09:58+01:00,open
67265-2025,Leuchte ausgefallen,#67265-2025 Leuchte ausgefallen,Bei letzten Hängeleuchte vor Einmündung udwigsstr.: eine von beiden Leuchtstoffröhren defekt und Lampenglas verschmutzt ,2025-11-30T01:11:57+01:00,open
67266-2025,Leuchte ausgefallen,#67266-2025 Leuchte ausgefallen,Straßenkreuzung Beleuchtung defekt ,2025-11-30T02:42:27+01:00,open
67267-2025,Leuchte ausgefallen,#67267-2025 Leuchte ausgefallen,Leuchte komplett ausgefallen. Keine Zündversuche. ,2025-11-30T02:45:56+01:00,closed
67269-2025,Spielplatz verschmutzt,#67269-2025 Spielplatz verschmutzt,Tote Taube vor KiTa Eingang,2025-11-30T08:53:42+01:00,closed
67271-2025,Grünstreifen verschmutzt,#67271-2025 Grünstreifen verschmutzt,"Zahlreiche müllablagerungen vor den Hausen an der Riesenfeldstraße 70-74, liegen da seit Monaten. Bitte reinigen.",2025-11-30T09:39:58+01:00,closed
67274-2025,Grünstreifen verschmutzt,#67274-2025 Grünstreifen verschmutzt,Vermüllter Grünstreifen,2025-11-30T09:46:18+01:00,closed
67275-2025,Leuchte ausgefallen,#67275-2025 Leuchte ausgefallen,Licht ausgefallen,2025-11-30T09:50:36+01:00,open
67283-2025,Ampel ausgefallen,#67283-2025 Ampel ausgefallen,Rotes Licht der Fußgängerampel auf der linken seite der schleißheimerstraße stadtauswärts ausgefallen,2025-11-30T10:26:27+01:00,closed
67287-2025,Ampel beschädigt,#67287-2025 Ampel beschädigt,"Für Fußgänger ist das rote Licht defekt. Nur grün wird angezeigt. Führte jetzt immer mal wieder zu gefährlichen Situationen, da rot nicht angezeigt wird. 

Konkret Moosacher Str. Ecke Landshuter Allee. Süd östliche Fußgängerüberweg, der westliche Lichtmast. ",2025-11-30T11:25:07+01:00,closed
67289-2025,Leuchte ausgefallen,#67289-2025 Leuchte ausgefallen,Gegenüber Wilhelm-Weitling-Str. 47. Leuchtet schon seit einigen Monaten nicht mehr.,2025-11-30T12:43:30+01:00,closed
67291-2025,Spielplatz verschmutzt,#67291-2025 Spielplatz verschmutzt,"Hier hat jemand geschlafen, erbrochen...",2025-11-30T13:16:34+01:00,closed
67293-2025,Ampel beschädigt,#67293-2025 Ampel beschädigt,Gelbe Abdeckung beschädigt ,2025-11-30T13:30:13+01:00,closed
67294-2025,Leuchte beschädigt,#67294-2025 Leuchte beschädigt,Defekter Stromkasten an  Beleuchtungsmast,2025-11-30T13:39:29+01:00,closed
67298-2025,Spielplatz beschädigt,#67298-2025 Spielplatz beschädigt,4 Zugangstore zum Spielplatz am Gollierplatz sind defekt und lassen sich nicht verschließen.,2025-11-30T14:07:01+01:00,closed
67299-2025,Grünstreifen verschmutzt,#67299-2025 Grünstreifen verschmutzt,Mülllagerung entlang der neuen Pinakothek ,2025-11-30T14:30:32+01:00,closed
67301-2025,Spielplatz beschädigt,#67301-2025 Spielplatz beschädigt,"Draht am Klettergerüst schaut heraus, sodass Kinder sich verletzen können.",2025-11-30T15:00:30+01:00,closed
67303-2025,Grünstreifen verschmutzt,#67303-2025 Grünstreifen verschmutzt,Die Baumeinfassung an der Haltestelle Prinz-Eugen-Straße Tram in Richtung Sankt emeram ist kaputt. Es fehlen lediglich ein paar Schrauben und Muttern.,2025-11-30T15:26:40+01:00,closed
67309-2025,Park verschmutzt,#67309-2025 Park verschmutzt,Asphaltierter Weg durch die Grünanlage ist extrem verschmutzt mit einer Mischung aus verfaulten Blättern und Schlamm. Man rutscht permanent aus uns macht sich schmutzig. Kann man da nicht einmal die Woche mit einer Kehrmaschine durchfahren?,2025-11-30T17:15:21+01:00,closed
67310-2025,Leuchte ausgefallen,#67310-2025 Leuchte ausgefallen,"Hohenschwankauplatz Ecke Schloß-Berg-Straße

Masst nummer 12 

Funktioniert kein licht",2025-11-30T17:28:49+01:00,closed
67311-2025,Leuchte ausgefallen,#67311-2025 Leuchte ausgefallen,"In der Schloß-Berg-Strasse auf Höhe Hausnummer 13 

Masst nummer 6

Lich ausgefallen ",2025-11-30T17:31:54+01:00,open
